URL,Ubicación,Precio ARS,Precio USD,Expensas,Sup. cubierta [m²],Dormitorios,Antiguedad [años],Baños,Ambientes,Cocheras,Estado,Disposición,Orientación,Antigüedad [años],Sup. terreno [m²],Toilettes,Sup. total [m²],Plantas,Apto profesional,Tipo de cochera,Tipo de cobertura,Tipo de coche,Tipo de acceso,Permite mascota,Longitud del frente,Longitud del fondo,FOT,Altura Techo,Seguridad,Tipo de local,En Edificio,Galería/Shopping,Tipo de Baño,Sup. descubierta [m²],Agua corriente,Superficie Total,Longitud del Frente,Longitud del Fondo,Tipo de Terreno,Sup. Total,Superficie cubierta,Cantidad baños,Sup. Cubierta,Pileta,Toilletes,Habitaciones,Descripción
https://www.argenprop.com/departamento-en-alquiler-en-palermo-chico-2-ambientes--14133262,Figueroa Alcorta  al 3000,,1200,,55.0,1,0.0,1.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-palermo-1-ambiente--13741656,"Rep De Nicaragua 5500, Piso 3",200000,,35200,30.0,,,1.0,0,,Muy Bueno,Contra frente,,,,,,,Apto profesi.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-palermo-4-ambientes--12831841,Scalabrini Ortiz 1500,900000,,34000,106.0,3,15.0,3.0,4,2.0,Excelente,Frente,Este,,,,,,,,,,,Si,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-nordelta-yoo-nordelta-2-ambientes--12052247,Departamento en Alquiler Anual y Temporal en YOO Nordelta.,,1400,,62.0,1,0.0,2.0,2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-la-cumbre-de-la-rosa-4-ambientes--13945642,Navarro y Mar del Plata 0,,1100,,215.0,3,,2.0,4,2.0,,,,A Estrenar,600.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/oficina-en-alquiler-en-belgrano--13189023,Av. Libertador 5900,950000,,1,180.0,,,2.0,,1.0,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-nordelta-3-ambientes--13742967,av de los lagos al 1000,,950,70000,70.0,2,15.0,2.0,3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-estancias-del-pilar-8-ambientes--13946413,Alquiler Enero y Febrero. Casa 6 dormitorios. Estancias del Pilar,,15000,,480.0,6,,3.0,8,2.0,,,,5,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-caballito-2-ambientes--13857658,YATAY 100,,450,100,43.0,1,20.0,1.0,2,,Muy Bueno,Frente,Este,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-belgrano-1-ambiente--13252853,Manuel Ugarte 1500,190000,,15000,25.0,,13.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-centro-1-ambiente--14277578,"Pte Roca 200, Piso 2",73000,,10000,25.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-recoleta-2-ambientes--14341483,Av. Libertador al 700,,650,35000,54.0,1,0.0,1.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-san-fernando-4-ambientes--13836309,Casa en alquiler en San Fernando - Barrio Windbells,,4500,,280.0,3,,3.0,4,1.0,,,,6,754.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-rosario-1-ambiente--3483582,"M Dorrego (B) 100, Piso pb",70000,,5000,28.0,,10.0,1.0,0,,Excelente,Interno,,,,,,,Apto profesi.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-palermo-2-ambientes--12790605,Soler al 4700,,1980,,,1,5.0,2.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-la-escondida-4-ambientes--12679835,Casa 5 AMB en Alquiler barrio La Escondida Pilar,,2000,,231.0,3,,2.0,4,2.0,Excelente,,,20,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-belgrano-5-ambientes--13285010,Avenida Crámer 2400,,2000,,190.0,4,42.0,2.0,5,1.0,,,Este,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-las-canitas-2-ambientes--13623137,Jorge Newbery  al 1800,,600,50000,42.0,1,10.0,,2,,,,,,,,,,Apto profesi.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-la-candela-3-ambientes--13107272,La Candela -,,850,,70.0,2,,2.0,3,1.0,Bueno,,,10,310.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-la-montura-4-ambientes--12659739,Avenida Patricias Argentinas 3593,,1600,,181.0,2,,2.0,4,2.0,,,,10,835.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-nordelta-1-ambiente--11884842,"Excelente Monoambiente en Edificio El Faro, Portezuelo, en Alquiler Anual  Amoblado.",,800,12000,41.0,,,1.0,0,1.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-mapuche-country-club-3-ambientes--12668562,Mapuche CC . 100,,800,,90.0,2,,1.0,3,,Muy Bueno,,,15,650.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-nordelta-2-ambientes--14407309,La  Piedras 03,,550,,46.0,1,0.0,1.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-nordelta-yoo-nordelta-2-ambientes--12047319,"Excelente departamento en YOO II, en Alquiler Anual ó Temporal.",,1300,,55.0,1,0.0,1.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-california-village-4-ambientes--13103260,California Village -,,1200,,140.0,3,,2.0,4,2.0,Muy Bueno,,,20,398.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-el-establo-4-ambientes--12712563,Casa Alquiler Anual El Establo Pilar,,4500,,380.0,3,,2.0,4,,Excelente,,,A Estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-las-liebres-6-ambientes--14052266,Las Liebres,,2600,,330.0,4,,5.0,6,2.0,,,,8,780.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-la-pradera-i-6-ambientes--13932443,Caamaño al 900,,,,235.0,5,,4.0,6,1.0,Muy Bueno,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-martin-1-ambiente--13435027,1 de Mayo  al 1600 02-04,110000,,9200,,,0.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-santa-barbara-7-ambientes--13118333,"Tigre, Barrio Cerrado Santa Barbara. Alquiler con muebles.",,7000,,166.0,4,,3.0,7,,,,,14,949.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-nordelta-2-ambientes--14310942,Acqua Golf 1,,800,45000,59.0,1,3.0,1.0,2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-estancias-del-pilar-4-ambientes--14053665,"Estancias del Pilar, la Pionera",,1200,,144.0,3,,3.0,4,2.0,,,,20,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-nordelta-bahia-grande-1-ambiente--11392204,Wyndham,,1350,20300,70.0,,0.0,1.0,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-caballito-sur-4-ambientes--12826143,"Av Alberdi 1000, Piso 10",,2000,70000,165.0,3,15.0,2.0,4,1.0,Excelente,Frente,Norte,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-belgrano-barrancas-4-ambientes--13032382,CUBA  al 2200,,1650,85000,172.0,3,20.0,2.0,4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-las-canitas-2-ambientes--13034152,Gorostiaga 1500,,650,50000,53.0,1,27.0,1.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/oficina-en-alquiler-en-belgrano-barrancas--13235832,Olazabal  al 1500,490000,,20000,80.0,,,1.0,,,,,,A Estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-mayling-club-de-campo-10-ambientes--12075123,Mayling Club de Campo,,2500,,,4,,4.0,10,1.0,,,,30,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-belgrano-barrancas-2-ambientes--13102543,Moldes  al 1600,,600,37000,37.0,1,30.0,1.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-nordelta--11980769,Av Del Puerto 200,,1450,,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-nordelta-9-ambientes--12932673,Los Castores 2 0,,3100,,470.0,4,,4.0,9,2.0,,,Norte,18,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-pilar-del-este-5-ambientes--12712188,Consultar dirección,,900,,170.0,4,,2.0,5,,Muy Bueno,,,A Estrenar,600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-nordelta-5-ambientes--13131212,venta | alquiler | 3 dorm | Los Castaños | Nordelta,,1800,,199.0,3,,2.0,5,,,,,2,540.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-estancias-del-pilar-6-ambientes--13946398,Alquiler Enero. Casa 4 dormitorios. Estancias del Pilar,,5000,,,4,,3.0,6,1.0,,,,2004,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-nordelta-5-ambientes--12589420,"Casa en Alquiler en el Barrio Los Alisos, Nordelta.",,1500,,185.0,3,,2.0,5,4.0,,,,A Estrenar,668.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/oficina-en-alquiler-en-palermo-soho--8454409,Oro 2100,,12000,,,,,,,,Excelente,,,A Estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-villa-rosa-4-ambientes--13091605,Chubut  2300,,1200,,220.0,3,,3.0,4,2.0,Muy Bueno,,,5,800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-recoleta-8-ambientes--14330463,Santa Fe al 1400,,3000,140216,,5,95.0,3.0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-belgrano-5-ambientes--13263636,ECHEVERRIA 1800,,1600,181273,179.0,3,0.0,4.0,5,1.0,Bueno,Frente,Sur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-nordelta-los-lagos-4-ambientes--11457692,Avenida Los Lagos  300,,2000,,340.0,3,,3.0,4,3.0,,,Suroeste,5,640.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-palermo-1-ambiente--14293746,Honduras  al 3700,,400,21108,40.0,,6.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-belgrano-barrancas-5-ambientes--11341474,JOSÉ HERNANDEZ  1700,,2500,140000,145.0,3,40.0,2.0,5,1.0,Muy Bueno,Frente,Noreste,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-highland-park-country-club-6-ambientes--13076753,Highland Park C.C -,,3600,,500.0,4,,5.0,6,2.0,Excelente,,,5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-nordelta-bahia-grande-1-ambiente--14343089,"Av. del Puerto 200, Piso 3",,700,,,,,1.0,0,1.0,,Lateral,Norte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-olivos-3-ambientes--14115902,Ricardo Gutierrez al 2200,,2500,,,2,,2.0,3,2.0,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-palermo-6-ambientes--13280157,Austria 2600,,3250,134000,280.0,4,40.0,3.0,6,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-los-lagartos-5-ambientes--12713645,Casa Alquiler Anual Amoblado Los Lagartos Pilar 100,,1200,,243.0,3,,3.0,5,1.0,Excelente,,Oeste,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-nordelta-4-ambientes--13731067,Espigón 12 - Puerto Escondido - Nordelta - Tigre,,1200,45000,100.0,3,6.0,3.0,4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-palermo-3-ambientes--13067259,República Árabe Siria 3200,,900,24000,68.0,2,63.0,1.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-centro-3-ambientes--6068222,"Buenos Aires 900, Piso 5",190000,,15000,65.0,2,6.0,1.0,3,,Excelente,Frente,Oeste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-el-aljibe-5-ambientes--14099479,"Trinidad, El Aljibe, Pilar 100",,1200,,190.0,4,,3.0,5,,Excelente,,Sudeste,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-olivos-quinta-presidencial--14178702,Rawson al 2200,,1500,,,3,,3.0,,1.0,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-highland-park-country-club-10-ambientes--12712494,Consultar dirección,,5000,,518.0,4,,5.0,10,2.0,Excelente,,,8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-countries-y-barrios-cerrados-en-pilar-4-ambientes--14093282,San Sebastian,,700,,162.0,3,,3.0,4,2.0,,,,A Estrenar,604.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-nordelta-6-ambientes--13478173,"Casa en alquiler de 4 dormitorios, La Alameda - Nordelta",,2900,,,4,,3.0,6,2.0,,,,A Estrenar,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-nordelta-2-ambientes--14395712,Alquiler departamento 2 ambientes con balcón. La Balconada. Los Castaños. Nordelta,,550,23000,49.0,1,0.0,1.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-pilar-centro-4-ambientes--13913132,Avenida Rivadavia 300,250000,,,150.0,3,,2.0,4,,Muy Bueno,,,10,600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-la-caballeriza-5-ambientes--12765301,La Caballeriza,,1300,,240.0,4,,4.0,5,,Muy Bueno,,,20,700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-nordelta-marinas-del-canal-2-ambientes--12698867,Marinas Del Canal Av. Del Puerto 530,,1500,30000,160.0,1,,1.0,2,1.0,Excelente,Frente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-vicente-lopez-8-ambientes--12804002,Saturnino Segurola 1150 - Vicente Lopez,,2500,,270.0,4,,4.0,8,4.0,,,,60,750.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-palermo-5-ambientes--12562637,Paraguay 5400,,1300,,250.0,4,,2.0,5,,Muy Bueno,,,56,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/oficina-en-alquiler-en-palermo-soho--12565794,"Oro  2100, Piso 2",,3200,,200.0,,,,,,,,,A Estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-belgrano-2-ambientes--13947815,Ciudad de la Paz 1800,,500,34000,37.0,1,26.0,1.0,2,,,,Sudeste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-estancias-del-pilar-8-ambientes--13946372,"Alquiler Fiestas, Enero y Febrero. Casa 4 dormitorios. Estancias del Pila",,11500,,282.0,4,,3.0,8,2.0,,,,16,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-caballito-3-ambientes--6554207,"Av Eva Perón  1100, Piso 6",450000,,37000,60.0,2,10.0,2.0,3,,Excelente,Contra frente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-palermo-hollywood-2-ambientes--12773631,Fitz Roy 2300,,550,,40.0,1,,1.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/terreno-en-alquiler-en-palermo--13129113,Paraguay   al 4500,,1100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8  mts Frente,36  mts Fondo,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-palermo-soho-1-ambiente--14176819,Thames al 2300,,800,40000,42.0,1,0.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-nordelta-bahia-grande-1-ambiente--11392491,Estudios de la Bahia,,850,18500,40.0,,0.0,1.0,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-pilar-del-este-san-ramon-4-ambientes--13833960,Domingo Prat,,800,,146.0,3,,3.0,4,2.0,Excelente,,Este,A Estrenar,460.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-las-canitas-5-ambientes--13276033,Avda. del Libertador 4700,,2800,100000,175.0,4,35.0,4.0,5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-belgrano-3-ambientes--14177904,Virrey Olaguer y Feliú 2600,,700,26000,57.0,2,,1.0,3,,Excelente,Lateral,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-vicente-lopez-vias-maipu-5-ambientes--12740890,Arenales 1200,,2700,,240.0,3,,3.0,5,1.0,Bueno,,,60,535.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-san-isidro-labrador-5-ambientes--13132304,Casa Alquiler Anual San Isidro Labrador Villanueva lote 990 m2,,1400,,291.0,3,,3.0,5,1.0,Muy Bueno,,,6,990.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-belgrano--13177627,Juramento 2800,230000,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-belgrano-4-ambientes--13235566,José Hernandez al 1400,,1200,50500,90.0,3,10.0,2.0,4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-palermo-4-ambientes--14322445,"Av Santa Fe 3100, Piso 11",525000,,45000,80.0,3,30.0,3.0,4,,Excelente,Frente,Este,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-pilar-del-este-5-ambientes--13107173,PILAR DEL ESTE - SANTA GUADALUPE -,,1300,,180.0,4,,3.0,5,2.0,Muy Bueno,,,5,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-nordelta-7-ambientes--11885315,"Muy linda casa en Alquiler al Lago en Cabos del Lago, Nordelta.",,5500,,380.0,4,,4.0,7,2.0,,,,A Estrenar,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-nordelta-2-ambientes--14336059,EL PALMAR POSADAS SUR,,400,45000,50.0,1,3.0,1.0,2,1.0,,,,,,,,,Apto profesi.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-nordelta-portezuelo-2-ambientes--10865857,Marinas de Portezuelo,,1100,,80.0,1,0.0,2.0,2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-nordelta-los-sauces-4-ambientes--12856828,Los Sauces,,2000,,265.0,3,,3.0,4,1.0,Excelente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-2-ambientes--14131153,Doctor Pedro Ignacio Rivera 5400,215000,,23000,43.0,1,40.0,1.0,2,,,,Norte,,,,,,Apto profesi.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-palermo-soho-3-ambientes--14207806,Guatemala 4500,,1950,,85.0,2,,2.0,3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/local-en-alquiler-en-palermo--13280198,Pacheco De Melo 2900,180000,,23000,,,,1.0,,,Bueno,,,,,,50.0,2 plantas,,,,,,,,,,,,Via Pública,En edificio,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-belgrano-5-ambientes--13279552,Av. de los Incas al 3400,,3500,157000,180.0,4,40.0,2.0,5,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-republica-de-la-sexta-1-ambiente--12968580,Maipu 1945,50000,,,28.0,,0.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-palermo-4-ambientes--14107187,Gutiérrez y República Arabe siria,,3100,80000,130.0,2,0.0,2.0,4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-belgrano-c-3-ambientes--14144558,"Ciudad de la Paz 1600, Piso 7",260000,,49000,77.0,2,64.0,1.0,3,,Excelente,Frente,,,,1.0,,,Apto profesi.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-highland-park-country-club-5-ambientes--12699315,Highland Park CC 100,,1600,,250.0,3,,5.0,5,1.0,Muy Bueno,,Noroeste,A Estrenar,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-las-canitas-2-ambientes--13081967,Arcos al 1100 - Black Arcos,,790,,51.0,1,0.0,1.0,2,,,,,,,,,,Apto profesi.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-palermo-viejo-3-ambientes--12785222,Arevalo  al 2300,,1000,39000,63.0,2,5.0,2.0,3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/local-en-alquiler-en-belgrano-barrancas--13235692,Olazabal  al 1500,690000,,20000,,,,1.0,,,,,,A Estrenar,,,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-la-comarca-6-ambientes--13106981,La Comarca -,,3500,,300.0,4,,2.0,6,3.0,Excelente,,,10,700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-caballito-3-ambientes--14342242,"Alte F Segui 700, Piso 5",,750,50000,72.0,2,10.0,1.0,3,1.0,Muy Bueno,Contra frente,,,,1.0,,,Apto profesi.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-la-lucila-libertador-rio-6-ambientes--13288869,Bermudez al 300,,3900,,270.0,4,,4.0,6,2.0,,,,A Estrenar,485.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-palermo-hollywood-1-ambiente--14082585,Fitz Roy  al 2000,,400,18000,40.0,,4.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-belgrano-4-ambientes--13100185,Av Luis Maria Campos al 1500,,1300,,119.0,3,50.0,1.0,4,,,,,,,,,,Apto profesi.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/oficina-en-alquiler-en-belgrano-barrancas--13191537,Mcal. Antonio José de Sucre 1500,,400,32000,56.0,,,2.0,,,Muy Bueno,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-las-canitas-1-ambiente--13081965,Arcos al 1100 - Black Arcos,,580,,46.0,,0.0,1.0,0,,,,,,,,,,Apto profesi.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-nordelta-remeros-beach-4-ambientes--14304332,camino de los remeros  al 1600,,2000,40000,124.0,3,0.0,2.0,4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-nordelta-delta-8-2-ambientes--11818568,AV. DEL PUERTO al 600,,700,,70.0,1,0.0,1.0,2,1.0,,Frente,Este,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
