URL,Ubicación,Precio ARS,Precio USD,Expensas,Sup. cubierta [m²],Dormitorios,Baños,Ambientes,Cocheras,Sup. terreno [m²],Antiguedad [años],Estado
https://www.argenprop.com/departamento-en-alquiler-en-palermo-chico-3-ambientes--14440089,"Avenida General Las Heras 3100, Piso 4",,350000.0,43000.0,54.0,2.0,1.0,3.0,,,47.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-belgrano-2-ambientes--13460531,Amenábar 2400,,600.0,,42.0,1.0,1.0,2.0,,,16.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-recoleta-4-ambientes--12816210,Rodriguez Peña  1800,,1700.0,,120.0,3.0,1.0,4.0,,,,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-parque-rivadavia-4-ambientes--13926111,Ambrosetti al 100,250000.0,227.27272727272728,50000.0,85.0,3.0,1.0,4.0,,,55.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-nordelta-1-ambiente--13159550,Zaduh - Puerto Escondido 600,,380.0,,40.0,,1.0,0.0,,,0.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-nordelta-2-ambientes--13278613,Posadas Norte - El Palmar - Nordelta,,450.0,39500.0,41.0,1.0,1.0,2.0,1.0,,8.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-balvanera-1-ambiente--8294518,"Humahuaca 3400, Piso 4",,350.0,40000.0,37.0,,1.0,0.0,,,6.0,Excelente
https://www.argenprop.com/casa-en-alquiler-en-san-francisco-7-ambientes--12402222,Consultar dirección,,4300.0,,300.0,4.0,3.0,7.0,,890.0,0.0,Bueno
https://www.argenprop.com/casa-en-alquiler-en-belgrano-chico-7-ambientes--14440088,Miñones 2200,,3800.0,,320.0,4.0,3.0,7.0,1.0,340.0,29.0,Bueno
https://www.argenprop.com/casa-en-alquiler-en-pacheco-golf-club-8-ambientes--12978191,Pacheco Golf Club,,8000.0,,,5.0,7.0,8.0,2.0,1.0,15.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-recoleta-5-ambientes--12386485,JUNCAL  2000,,3200.0,120000.0,200.0,3.0,2.0,5.0,2.0,,,Excelente
https://www.argenprop.com/departamento-en-alquiler-en-vicente-lopez-3-ambientes--13340078,Av Libertador 100,,3500.0,80000.0,134.0,2.0,3.0,3.0,1.0,,3.0,Excelente
https://www.argenprop.com/casa-en-alquiler-en-estancias-del-pilar-8-ambientes--13946372,"Alquiler Fiestas, Enero y Febrero. Casa 4 dormitorios. Estancias del Pila",,11500.0,,282.0,4.0,3.0,8.0,2.0,1.0,16.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-palermo-4-ambientes--12635038,JOSE ORTEGA Y GASSET 1500,111111111.0,101010.1009090909,100000.0,161.0,3.0,2.0,4.0,1.0,,40.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-las-canitas-3-ambientes--12797527,Migueletes 800,,1900.0,,130.0,2.0,1.0,3.0,1.0,,30.0,Excelente
https://www.argenprop.com/casa-en-alquiler-en-belgrano-r--14356221,Av Forest al 1500,,5499.0,,350.0,4.0,4.0,,2.0,,0.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-palermo-2-ambientes--14432531,Beruti al 4400,,420.0,,,1.0,1.0,2.0,,,0.0,Bueno
https://www.argenprop.com/casa-en-alquiler-en-talar-del-lago-9-ambientes--12986353,Talar del Lago I 1600,,2200.0,,336.0,3.0,4.0,9.0,3.0,764.0,14.0,Excelente
https://www.argenprop.com/casa-en-alquiler-en-belgrano-8-ambientes--14355715,Av Romulo Naon al 1900,,4500.0,,385.0,5.0,4.0,8.0,2.0,,24.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-belgrano-3-ambientes--13434977,"Echeverria 1900, Piso 7",600000.0,545.4545454545455,90000.0,96.0,2.0,3.0,3.0,1.0,,,Excelente
https://www.argenprop.com/departamento-en-alquiler-en-olivos-3-ambientes--14398967,Rosales 2700,,850.0,1.0,88.0,2.0,2.0,3.0,1.0,,17.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-recoleta-2-ambientes--12285105,riobamba 1000,,850.0,,52.0,1.0,1.0,2.0,,,21.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-olivos-4-ambientes--13357963,Alberdi 600,,1100.0,45500.0,110.0,3.0,3.0,4.0,1.0,,12.0,Bueno
https://www.argenprop.com/casa-en-alquiler-en-el-aljibe-5-ambientes--13728417,Alquiler casa 5 amb EL ALJIBE,,1200.0,,195.0,3.0,3.0,5.0,,,3.0,Bueno
https://www.argenprop.com/casa-en-alquiler-en-belgrano-8-ambientes--14355714,Av Romulo Naon al 1900,,4500.0,,385.0,5.0,4.0,8.0,2.0,,24.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-palermo-viejo-3-ambientes--12785222,Arevalo  al 2300,,1000.0,39000.0,63.0,2.0,2.0,3.0,1.0,,5.0,Bueno
https://www.argenprop.com/casa-en-alquiler-en-las-liebres-8-ambientes--14120295,Barrio Privado Las Liebres,,2000.0,,322.0,4.0,5.0,8.0,2.0,928.0,5.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-palermo-1-ambiente--14401300,Bulnes al 2700,,750.0,25000.0,50.0,1.0,1.0,0.0,,,10.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-nordelta-terrazas-de-la-bahia-2-ambientes--13308506,Av. de la Riviera 100,,500.0,,45.0,1.0,1.0,2.0,,,0.0,Excelente
https://www.argenprop.com/casa-en-alquiler-en-nordelta-5-ambientes--12586236,Barrio Privado Los Castaños,,1800.0,,200.0,3.0,2.0,5.0,2.0,480.0,0.0,Bueno
https://www.argenprop.com/casa-en-alquiler-en-manzanares-4-ambientes--13921663,La Escondida Barrio Cerrado,,1100.0,,248.0,3.0,3.0,4.0,2.0,6.0,1.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-palermo-hollywood-1-ambiente--14432403,"José Antonio Cabrera 5600, Piso 3",239000.0,217.27272727272728,23000.0,34.0,1.0,1.0,0.0,,,4.0,Excelente
https://www.argenprop.com/casa-en-alquiler-en-ayres-de-pilar-4-ambientes--13779307,Ayres de Pilar,,3000.0,,,3.0,4.0,4.0,,1.0,5.0,Bueno
https://www.argenprop.com/terreno-en-alquiler-en-caballito--14048884,Yerbal al 1400,400000.0,363.6363636363636,,,,1.0,,,,,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-palermo-soho-4-ambientes--14433097,Guatemala al 5100,,3000.0,70000.0,125.0,3.0,3.0,4.0,1.0,,0.0,Bueno
https://www.argenprop.com/casa-en-alquiler-en-palermo-hollywood-5-ambientes--13069845,Angel J. Carranza  2200,,1800.0,,260.0,4.0,3.0,5.0,1.0,150.0,80.0,Bueno
https://www.argenprop.com/casa-en-alquiler-en-manuel-b-gonnet--13183108,510 ENTRE 17 Y 18,,1500.0,,1.0,,2.0,,,940.0,30.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-nordelta-5-ambientes--13159842,Nordelta Bahia,,2500.0,,157.0,3.0,3.0,5.0,2.0,,0.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-belgrano-2-ambientes--13921984,Maure al 2300,,550.0,48000.0,49.0,1.0,1.0,2.0,1.0,,6.0,Bueno
https://www.argenprop.com/casa-en-alquiler-en-countries-y-barrios-cerrados-en-la-plata-5-ambientes--13178658,San Facundo,,2500.0,,294.0,4.0,4.0,5.0,2.0,800.0,20.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-palermo-hollywood-2-ambientes--14398040,Lavalle al 4000,,1100.0,,48.0,1.0,1.0,2.0,1.0,,0.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-palermo-3-ambientes--14436212,Cespedes al 2387,325000.0,295.45454545454544,42000.0,51.0,2.0,1.0,3.0,,,30.0,Bueno
https://www.argenprop.com/casa-en-alquiler-en-club-de-campo-pueyrredon-5-ambientes--13910256,CC. Pueyrredon,,1400.0,,150.0,2.0,2.0,5.0,2.0,862.0,20.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-nordelta-3-ambientes--13177545,"El Palmar, Homes III - Nordelta",,600.0,41000.0,80.0,2.0,1.0,3.0,1.0,,8.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-nordelta-portezuelo-3-ambientes--13267122,Praia Jc4332,,1450.0,95000.0,100.0,2.0,2.0,3.0,1.0,,,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-palermo-hollywood-1-ambiente--14432106,Humboldt  al 1800,,550.0,30000.0,35.0,,1.0,0.0,,,7.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-palermo-1-ambiente--14431611,JOSE ANTONIO CABRERA 3200,130000.0,118.18181818181819,,33.0,,1.0,0.0,,,10.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-recoleta-3-ambientes--13270999,Avda. del Libertador  300,,2900.0,,180.0,2.0,2.0,3.0,1.0,,20.0,Bueno
https://www.argenprop.com/casa-en-alquiler-en-haras-del-sur-5-ambientes--13158897,Haras del Sur 1 0,,1200.0,,220.0,4.0,3.0,5.0,2.0,1.0,13.0,Bueno
https://www.argenprop.com/casa-en-alquiler-en-la-delfina-4-ambientes--13861884,La Delfina -,,1100.0,,210.0,3.0,3.0,4.0,3.0,650.0,30.0,Muy Bueno
https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-3-ambientes--12264611,Blanco Encalada 4500,,700.0,50000.0,60.0,2.0,2.0,3.0,,,0.0,Excelente
https://www.argenprop.com/casa-en-alquiler-en-la-escondida-4-ambientes--13932775,La Escondida -,,1000.0,,265.0,3.0,4.0,4.0,2.0,6.0,5.0,Muy Bueno
https://www.argenprop.com/casa-en-alquiler-en-ciudad-de-tigre-4-ambientes--12938775,Barrio San Benito 0,,1800.0,,180.0,3.0,3.0,4.0,2.0,1.0,9.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-palermo-2-ambientes--14435338,Malabia al 1900,,600.0,15000.0,53.0,1.0,1.0,2.0,,,50.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-recoleta-4-ambientes--14093225,Parera  100,,4000.0,,210.0,3.0,3.0,4.0,,,,Bueno
https://www.argenprop.com/casa-en-alquiler-en-los-lagartos-4-ambientes--13919920,Los Lagartos country club Casa con vista al golf,,1500.0,,180.0,3.0,2.0,4.0,2.0,700.0,0.0,Bueno
https://www.argenprop.com/casa-en-alquiler-en-buen-retiro-5-ambientes--13023318,Buen Retiro - Amoblada,,1200.0,,282.0,4.0,3.0,5.0,2.0,720.0,14.0,Muy Bueno
https://www.argenprop.com/casa-en-alquiler-en-la-montura-4-ambientes--13291355,"La Montura, Patricias Argentinas 3500",,1250.0,,220.0,3.0,4.0,4.0,5.0,800.0,10.0,Excelente
https://www.argenprop.com/departamento-en-alquiler-en-recoleta-4-ambientes--11991219,Nicolas Rodriguez Peña 1100,720000.0,654.5454545454545,210000.0,250.0,3.0,4.0,4.0,1.0,,70.0,Muy Bueno
https://www.argenprop.com/departamento-en-alquiler-en-olivos-3-ambientes--13462202,Rosales 2700,,900.0,1.0,79.0,2.0,2.0,3.0,1.0,,17.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-2-ambientes--14429862,"Andonaegui 2100, Piso 5",,890.0,,,1.0,1.0,2.0,,,18.0,Excelente
https://www.argenprop.com/departamento-en-alquiler-en-olivos-2-ambientes--12794546,Aristobulo Del Valle  700,,1500.0,60000.0,65.0,1.0,2.0,2.0,1.0,,4.0,Excelente
https://www.argenprop.com/departamento-en-alquiler-en-palermo-2-ambientes--14410605,Ugarteche al 3200,260000.0,236.36363636363637,,35.0,1.0,1.0,2.0,,,10.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-vicente-lopez-2-ambientes--14410699,Gral M De Azcuenaga 100,200000.0,181.8181818181818,23500.0,45.0,1.0,1.0,2.0,1.0,,,Muy Bueno
https://www.argenprop.com/departamento-en-alquiler-en-nordelta-2-ambientes--13199949,Acqua Rio 100,,900.0,,60.0,1.0,1.0,2.0,1.0,,5.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-2-ambientes--13740652,Nahuel Huapi  al 5800 - Piso 4,,500.0,12000.0,41.0,1.0,1.0,2.0,,,0.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-palermo-2-ambientes--14436135,Av Santa Fe al 5300,,1500.0,60000.0,52.0,1.0,1.0,2.0,1.0,,0.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-belgrano-2-ambientes--14269943,Olazabal 3300,,700.0,,54.0,1.0,2.0,2.0,,,0.0,Excelente
https://www.argenprop.com/departamento-en-alquiler-en-nordelta-yoo-nordelta-4-ambientes--13328098,Av. del Golf al 600,,2900.0,210000.0,125.0,3.0,2.0,4.0,2.0,,4.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-belgrano-4-ambientes--13919928,"DE LOS INCAS, AVDA. 3500",,800.0,36000.0,74.0,3.0,2.0,4.0,,,45.0,Excelente
https://www.argenprop.com/departamento-en-alquiler-en-caballito-4-ambientes--14152751,Bertres al 300,,600.0,37000.0,,3.0,2.0,4.0,,,50.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-olivos-5-ambientes--12093339,Avenida Libertador  2400,,3800.0,170000.0,217.0,4.0,4.0,5.0,2.0,,8.0,Excelente
https://www.argenprop.com/departamento-en-alquiler-en-nordelta-2-ambientes--13189921,"Av. Del Puerto 925,  B1670 Tigre, Provincia De Buenos Aires, Argentina, Nordelta Puerto Escondido, Tigre, Bs.As. G.B.A. Norte al 900",,690.0,60000.0,45.0,1.0,1.0,2.0,1.0,,5.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-3-ambientes--14432009,"Diaz Colodrero 2800, Piso 7",,1100.0,35000.0,80.0,2.0,2.0,3.0,1.0,,0.0,Excelente
https://www.argenprop.com/departamento-en-alquiler-en-palermo-4-ambientes--14432464,República Árabe Siria 2600,,1000.0,115000.0,105.0,3.0,1.0,4.0,1.0,,63.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-belgrano-2-ambientes--12790577,Conesa 1900,,750.0,,47.0,1.0,1.0,2.0,,,22.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-palermo-4-ambientes--12764122,Bulnes  2700,,2700.0,,170.0,3.0,3.0,4.0,1.0,,,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-caballito-2-ambientes--8286330,"Dr J F Aranguren 1000, Piso 3",260000.0,236.36363636363637,20000.0,36.0,1.0,1.0,2.0,,,5.0,Excelente
https://www.argenprop.com/departamento-en-alquiler-en-recoleta-2-ambientes--12814840,Juncal al 1100,,700.0,30000.0,48.0,1.0,1.0,2.0,,,0.0,Bueno
https://www.argenprop.com/casa-en-alquiler-en-pilar-del-este-santa-elena-6-ambientes--13779309,Pilar del Este.  Santa Elena,,1000.0,,167.0,3.0,3.0,6.0,1.0,600.0,0.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-palermo-2-ambientes--13088367,"Las Heras  al 3100, Disponible del 30/8 al 2 de/10  y del 28 de Octubre en adelante",,1000.0,,60.0,1.0,2.0,2.0,,,40.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-parque-chas-2-ambientes--10881293,BEHRING  2600,280000.0,254.54545454545453,16000.0,38.0,1.0,1.0,2.0,,,0.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza--14371667,"Av Alvarez Thomas 2900, Piso 3",,250.0,10000.0,32.0,1.0,1.0,,,,40.0,Excelente
https://www.argenprop.com/departamento-en-alquiler-en-belgrano-2-ambientes--13040269,Roosevelt al 3000,,700.0,30000.0,50.0,1.0,1.0,2.0,,,4.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-nordelta-el-palmar-3-ambientes--13257052,Departamento tipo dúplex 3 AMB en venta en complejo Homes III El Palmar Nordelta,,800.0,50000.0,71.0,1.0,2.0,3.0,2.0,,0.0,Excelente
https://www.argenprop.com/departamento-en-alquiler-en-palermo-4-ambientes--13142678,Zapata 0,,2850.0,,210.0,3.0,3.0,4.0,1.0,,7.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-recoleta-2-ambientes--14434506,"Av. Santa Fe 1800, Piso 3",230000.0,209.0909090909091,36500.0,48.0,1.0,1.0,2.0,,,40.0,Muy Bueno
https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-2-ambientes--14292747,"Monroe 4000, Piso 11",110000.0,100.0,17000.0,36.0,1.0,1.0,2.0,,,,Muy Bueno
https://www.argenprop.com/departamento-en-alquiler-en-nordelta-sendero-2-ambientes--13190291,Avenida del Golf 600,,350.0,60000.0,55.0,1.0,1.0,2.0,1.0,,13.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-1-ambiente--11405068,Av. Olazabal 4800,,400.0,,42.0,,1.0,0.0,,,5.0,Excelente
https://www.argenprop.com/departamento-en-alquiler-en-palermo-soho-2-ambientes--14397813,Thames  al 1700,,800.0,,48.0,1.0,1.0,2.0,1.0,,0.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-4-ambientes--12750861,"AVENIDA TRIUNVIRATO 4000, Piso 1",290000.0,263.6363636363636,,90.0,3.0,2.0,4.0,,,10.0,Excelente
https://www.argenprop.com/departamento-en-alquiler-en-belgrano-4-ambientes--13076876,"Sdo De La Independencia 1000, Piso 7",,1850.0,77000.0,133.0,3.0,4.0,4.0,1.0,,21.0,Excelente
https://www.argenprop.com/departamento-en-alquiler-en-recoleta-2-ambientes--8314240,Marcelo T De Alvear  1600,,1900.0,,50.0,1.0,1.0,2.0,,,1.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-palermo-1-ambiente--13741656,"Rep De Nicaragua 5500, Piso 3",200000.0,181.8181818181818,35200.0,30.0,,1.0,0.0,,,,Muy Bueno
https://www.argenprop.com/departamento-en-alquiler-en-palermo-4-ambientes--14409065,Cerviño al 3900,750000.0,681.8181818181819,140000.0,130.0,3.0,2.0,4.0,1.0,,50.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-nordelta-4-ambientes--13731067,Espigón 12 - Puerto Escondido - Nordelta - Tigre,,1200.0,45000.0,100.0,3.0,3.0,4.0,1.0,,6.0,Bueno
https://www.argenprop.com/casa-en-alquiler-en-lomas-de-san-isidro--12038044,ALTO PERU 1000,,4800.0,,590.0,5.0,5.0,,3.0,800.0,8.0,Excelente
https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-2-ambientes--14423736,"Alvarez Thomas 2900, Piso 4",240000.0,218.1818181818182,45000.0,44.0,1.0,1.0,2.0,,,7.0,Excelente
https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-2-ambientes--14420649,"Blanco Encalada  5600, Piso 1",290000.0,263.6363636363636,,40.0,1.0,1.0,2.0,,,4.0,Excelente
https://www.argenprop.com/departamento-en-alquiler-en-belgrano-c-4-ambientes--13159676,José Hernández 1700,,1500.0,180000.0,150.0,3.0,2.0,4.0,1.0,,40.0,Muy Bueno
https://www.argenprop.com/departamento-en-alquiler-en-palermo-1-ambiente--14423661,SERRANO entre VERA y RAMIREZ DE VELAZCO,,600.0,,36.0,,1.0,0.0,,,6.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-3-ambientes--12565768,"Cullen  4900, Piso 4",,800.0,78000.0,72.0,2.0,2.0,3.0,,,8.0,Excelente
https://www.argenprop.com/departamento-en-alquiler-en-palermo-hollywood-2-ambientes--14435787,Amenabar  30,,800.0,,,1.0,1.0,2.0,,,1.0,Bueno
https://www.argenprop.com/casa-en-alquiler-en-otros-barrios-de-nordelta--12403080,Consultar dirección,,3600.0,,287.0,3.0,1.0,,,912.0,0.0,Bueno
https://www.argenprop.com/casa-en-alquiler-en-nordelta-9-ambientes--12932673,Los Castores 2 0,,3100.0,,470.0,4.0,4.0,9.0,2.0,1.0,18.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-palermo-soho-3-ambientes--14433308,Guatemala al 5100,,2000.0,70000.0,105.0,2.0,3.0,3.0,1.0,,0.0,Bueno
https://www.argenprop.com/ph-en-alquiler-en-belgrano-2-ambientes--14439042,"DUMONT, SANTOS 2400",300000.0,272.72727272727275,,50.0,1.0,1.0,2.0,,,50.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-palermo-4-ambientes--14407371,Avenida Cerviño 4700,,2000.0,30000.0,99.0,3.0,2.0,4.0,1.0,,16.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-belgrano-5-ambientes--14356701,"Av Cramer 2200, Piso 9",,1700.0,200000.0,,3.0,1.0,5.0,,,,Excelente
https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-4-ambientes--12804806,"Tomas Le Breton 5000, Piso 11",,2600.0,85000.0,150.0,3.0,5.0,4.0,1.0,,0.0,Excelente
https://www.argenprop.com/departamento-en-alquiler-en-vicente-lopez-3-ambientes--12497930,Aristobulo del Valle 770,,2100.0,40000.0,102.0,2.0,3.0,3.0,1.0,,3.0,Excelente
https://www.argenprop.com/casa-en-alquiler-en-tortugas-country-club-6-ambientes--13946209,Casa alquiler 6 ambientes en Tortugas Country Club Pilar lote de 1500 m2,,3500.0,,450.0,5.0,4.0,6.0,2.0,1.0,20.0,Excelente
https://www.argenprop.com/departamento-en-alquiler-en-recoleta-2-ambientes--12832328,AGUERO al 1900,,400.0,,47.0,1.0,1.0,2.0,,,40.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-palermo-2-ambientes--14432529,Beruti al 4400,,420.0,,,1.0,1.0,2.0,,,0.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-belgrano-5-ambientes--13225943,Virrey Loreto  1700,,3000.0,,274.0,4.0,3.0,5.0,2.0,,,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-palermo-4-ambientes--13187894,Juan Francisco Seguí  3600,,2800.0,,175.0,3.0,3.0,4.0,1.0,,,Bueno
https://www.argenprop.com/ph-en-alquiler-en-belgrano-c--13590235,SUCRE ANTONIO J DE MCAL. 800,,750.0,,56.0,1.0,1.0,,,,22.0,Muy Bueno
https://www.argenprop.com/departamento-en-alquiler-en-belgrano-3-ambientes--4009489,"Franklin D Roosevelt 1500, Piso 7MO",,600.0,8300.0,65.0,2.0,1.0,3.0,,,7.0,Excelente
https://www.argenprop.com/departamento-en-alquiler-en-las-canitas-2-ambientes--13530081,ortega y gasset al 1500,,750.0,40000.0,37.0,1.0,1.0,2.0,,,45.0,Bueno
https://www.argenprop.com/casa-en-alquiler-en-pilar-del-este-santa-emilia-4-ambientes--13933598,Santa Emilia,,900.0,,165.0,3.0,2.0,4.0,2.0,500.0,2.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-nordelta-3-ambientes--13264320,portezuelo Praia,,1200.0,98000.0,100.0,2.0,2.0,3.0,2.0,,15.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-recoleta-4-ambientes--12974852,Uruguay al 1200,,1300.0,90000.0,150.0,3.0,2.0,4.0,,,60.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-otros-barrios-de-nordelta-4-ambientes--13476956,Departamento alquiler anual 4 ambientes en Yoo I Nordelta con increíbles vistas,,2200.0,150000.0,165.0,3.0,3.0,4.0,2.0,,7.0,Excelente
https://www.argenprop.com/casa-en-alquiler-en-palermo-4-ambientes--10648819,GORRITI 3900,600000.0,545.4545454545455,,270.0,3.0,3.0,4.0,,396.0,40.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-palermo-1-ambiente--14423667,Gurruchaga  al 1900,,800.0,,28.0,1.0,1.0,0.0,1.0,,30.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-palermo-4-ambientes--12794869,Republica Arabe Siria 2700,,3000.0,140000.0,213.0,3.0,4.0,4.0,2.0,,40.0,Excelente
https://www.argenprop.com/departamento-en-alquiler-en-palermo-1-ambiente--14426523,Concepcion Arenal al 2400,,850.0,50000.0,50.0,1.0,1.0,0.0,1.0,,15.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-palermo-chico-6-ambientes--14421135,Libertador al 2300,,7000.0,,270.0,4.0,3.0,6.0,1.0,,0.0,Bueno
https://www.argenprop.com/casa-en-alquiler-en-nordelta-6-ambientes--12968324,"Casa en alquiler amoblada en el Barrio Castores en Nordelta, Tigre.",,6500.0,,379.0,3.0,4.0,6.0,,1.0,10.0,Bueno
https://www.argenprop.com/casa-en-alquiler-en-los-lagartos-7-ambientes--13925413,Los Lagartos,,1800.0,,420.0,5.0,3.0,7.0,,1.0,25.0,Bueno
https://www.argenprop.com/casa-en-alquiler-en-pilar-5-ambientes--13946385,Alquiler Enero y Febrero. Casa 3 dormitorios. Estancias del Pilar,,3500.0,,,3.0,2.0,5.0,2.0,1.0,7.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-nordelta-2-ambientes--13437774,Av del Puerto 100,,600.0,28000.0,54.0,1.0,1.0,2.0,1.0,,5.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-palermo-5-ambientes--13152298,República de la India  3000,,4000.0,,280.0,4.0,4.0,5.0,1.0,,,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-nordelta-2-ambientes--13520281,Islas del Golf - QBay -,,650.0,1.0,50.0,1.0,2.0,2.0,1.0,,0.0,Muy Bueno
https://www.argenprop.com/casa-en-alquiler-en-countries-y-barrios-cerrados-en-la-plata-5-ambientes--11055788,Haras del sur 2,,1200.0,,200.0,3.0,3.0,5.0,2.0,1.0,0.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-palermo-3-ambientes--14401311,Bulnes al 2700,,1200.0,50000.0,70.0,2.0,1.0,3.0,,,10.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-belgrano-3-ambientes--14286879,Jorge Newbery 2400,700000.0,636.3636363636364,50000.0,78.0,2.0,2.0,3.0,,,,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-las-canitas-3-ambientes--14423732,LUIS MARIA CAMPOS al 1100,,550.0,,40.0,2.0,1.0,3.0,,,40.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-caballito-2-ambientes--14143022,José Bonifacio 500,,400.0,17000.0,45.0,1.0,1.0,2.0,,,0.0,Bueno
https://www.argenprop.com/casa-en-alquiler-en-vila-marina-5-ambientes--12965856,Vila Marina I    lote 100,,1400.0,,175.0,3.0,2.0,5.0,2.0,400.0,0.0,Excelente
https://www.argenprop.com/casa-en-alquiler-en-palermo-viejo-7-ambientes--14410627,cabrera  al 4100,,10000.0,,1.0,,5.0,7.0,,,30.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-recoleta-5-ambientes--12492214,Montevideo 1900,,3200.0,,280.0,4.0,1.0,5.0,,,,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-nordelta-2-ambientes--13355558,Edificio Cormoran,,600.0,38000.0,46.0,1.0,1.0,2.0,1.0,,12.0,Bueno
https://www.argenprop.com/casa-en-alquiler-en-nordelta-6-ambientes--12930348,YACHT NORDELTA,,5500.0,,470.0,4.0,4.0,6.0,2.0,,0.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-florida-mitre-este-2-ambientes--12816429,"Aristobulo Del Valle 1600, Piso 3",,450.0,8000.0,40.0,1.0,1.0,2.0,1.0,,0.0,Excelente
https://www.argenprop.com/departamento-en-alquiler-en-nordelta-4-ambientes--13347024,El Palmar,,1000.0,62000.0,125.0,3.0,3.0,4.0,1.0,,8.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-palermo-chico-5-ambientes--14415613,"Republica De La India 3000, Piso ALTO",,3000.0,,230.0,4.0,3.0,5.0,1.0,,40.0,Excelente
